symbol,date,time,bid,ofr,bidsiz,ofrsiz,mode,ex,mmid,ts
A,2022.02.20,09:16:51,37.299999999999997,39.200000000000002,3,10,12,'P',null,2022.02.20T14:16:51
A,2022.02.20,09:16:51,36.579999999999998,39.719999999999998,1,1,12,'C',null,2022.02.20T14:16:51
A,2022.02.20,09:17:56,37.299999999999997,39.899999999999998,3,40,12,'P',null,2022.02.20T14:17:56
A,2022.02.20,09:18:35,37.299999999999997,39.200000000000002,3,10,12,'P',null,2022.02.20T14:18:35
A,2022.02.20,09:18:35,37.299999999999997,39.899999999999998,3,40,12,'P',null,2022.02.20T14:18:35
A,2022.02.20,09:22:38,37.299999999999997,39.200000000000002,3,8,12,'P',null,2022.02.20T14:22:38
A,2022.02.20,09:23:54,37.299999999999997,39.049999999999997,3,25,12,'P',null,2022.02.20T14:23:54
A,2022.02.20,09:25:02,37.299999999999997,39.039999999999999,3,16,12,'P',null,2022.02.20T14:25:02
A,2022.02.20,09:25:14,37.299999999999997,39.049999999999997,3,25,12,'P',null,2022.02.20T14:25:14
A,2022.02.20,09:26:59,37.32,39,5,7,12,'T',null,2022.02.20T14:26:59
A,2022.02.20,09:26:59,37.299999999999997,39,3,7,12,'T',null,2022.02.20T14:26:59
A,2022.02.20,09:28:18,37.600000000000001,39,5,7,12,'T',null,2022.02.20T14:28:18
A,2022.02.20,09:28:18,37.310000000000002,39.049999999999997,5,25,12,'P',null,2022.02.20T14:28:18
A,2022.02.20,09:28:20,37.600000000000001,39.049999999999997,5,25,12,'P',null,2022.02.20T14:28:20
A,2022.02.20,09:28:23,37.600000000000001,38.5,5,5,12,'T',null,2022.02.20T14:28:23
A,2022.02.20,09:28:28,37.600000000000001,38.5,5,5,12,'P',null,2022.02.20T14:28:28
A,2022.02.20,09:28:39,36.329999999999998,39.859999999999999,20,40,12,'D',EDGX,2022.02.20T14:28:39
A,2022.02.20,09:28:39,36.329999999999998,39.859999999999999,20,40,12,'D',EDGA,2022.02.20T14:28:39
A,2022.02.20,09:28:40,36.439999999999997,39.859999999999999,20,40,12,'D',EDGX,2022.02.20T14:28:40
A,2022.02.20,09:28:40,36.439999999999997,39.859999999999999,20,40,12,'D',EDGA,2022.02.20T14:28:40
A,2022.02.20,09:28:42,36.439999999999997,39.859999999999999,40,40,12,'D',EDGX,2022.02.20T14:28:42
A,2022.02.20,09:28:42,36.439999999999997,39.859999999999999,40,40,12,'D',EDGA,2022.02.20T14:28:42
A,2022.02.20,09:29:16,36.439999999999997,39.859999999999999,40,20,12,'D',EDGX,2022.02.20T14:29:16
A,2022.02.20,09:29:16,36.439999999999997,39.859999999999999,40,20,12,'D',EDGA,2022.02.20T14:29:16
A,2022.02.20,09:29:17,36.439999999999997,39.75,40,20,12,'D',EDGX,2022.02.20T14:29:17
A,2022.02.20,09:29:17,36.439999999999997,39.75,40,20,12,'D',EDGA,2022.02.20T14:29:17
A,2022.02.20,09:29:19,36.439999999999997,39.75,40,40,12,'D',EDGX,2022.02.20T14:29:19
A,2022.02.20,09:29:19,36.439999999999997,39.75,40,40,12,'D',EDGA,2022.02.20T14:29:19
A,2022.02.20,09:29:45,36.579999999999998,39.670000000000001,1,20,12,'C',null,2022.02.20T14:29:45
A,2022.02.20,09:29:45,36.439999999999997,39.75,20,40,12,'D',EDGX,2022.02.20T14:29:45
A,2022.02.20,09:29:45,36.439999999999997,39.75,20,40,12,'D',EDGA,2022.02.20T14:29:45
A,2022.02.20,09:29:46,36.549999999999997,39.75,20,40,12,'D',EDGX,2022.02.20T14:29:46
A,2022.02.20,09:29:46,36.549999999999997,39.75,20,40,12,'D',EDGA,2022.02.20T14:29:46
A,2022.02.20,09:29:48,36.549999999999997,39.75,40,40,12,'D',EDGX,2022.02.20T14:29:48
A,2022.02.20,09:29:48,36.549999999999997,39.75,40,40,12,'D',EDGA,2022.02.20T14:29:48
A,2022.02.20,09:29:55,36.549999999999997,39.75,40,20,12,'D',EDGX,2022.02.20T14:29:55
A,2022.02.20,09:29:55,36.549999999999997,39.75,40,20,12,'D',EDGA,2022.02.20T14:29:55
A,2022.02.20,09:29:56,36.549999999999997,39.64,40,20,12,'D',EDGX,2022.02.20T14:29:56
A,2022.02.20,09:29:56,36.549999999999997,39.64,40,20,12,'D',EDGA,2022.02.20T14:29:56
A,2022.02.20,09:29:58,36.549999999999997,39.64,40,40,12,'D',EDGX,2022.02.20T14:29:58
A,2022.02.20,09:29:58,36.549999999999997,39.64,40,40,12,'D',EDGA,2022.02.20T14:29:58
A,2022.02.20,09:30:05,36.579999999999998,39.670000000000001,21,20,12,'C',null,2022.02.20T14:30:05
A,2022.02.20,09:30:05,36.579999999999998,39.670000000000001,21,40,12,'C',null,2022.02.20T14:30:05
A,2022.02.20,09:30:24,36.579999999999998,39.670000000000001,21,20,12,'C',null,2022.02.20T14:30:24
A,2022.02.20,09:30:24,36.579999999999998,38.990000000000001,21,1,12,'C',null,2022.02.20T14:30:24
A,2022.02.20,09:30:24,37.600000000000001,38.5,9,6,12,'P',null,2022.02.20T14:30:24
A,2022.02.20,09:30:29,33.600000000000001,42.5,1,1,12,'W',null,2022.02.20T14:30:29
A,2022.02.20,09:30:30,38.039999999999999,38.109999999999999,46,6,10,'N',null,2022.02.20T14:30:30
A,2022.02.20,09:30:30,38.039999999999999,38.109999999999999,45,6,12,'N',null,2022.02.20T14:30:30
A,2022.02.20,09:30:31,37.990000000000001,38.5,1,5,12,'T',null,2022.02.20T14:30:31
A,2022.02.20,09:30:31,37.990000000000001,38.159999999999996,1,1,12,'T',null,2022.02.20T14:30:31
A,2022.02.20,09:30:31,38.049999999999997,38.159999999999996,1,1,12,'T',null,2022.02.20T14:30:31
A,2022.02.20,09:30:31,38.049999999999997,38.159999999999996,2,1,12,'T',null,2022.02.20T14:30:31
A,2022.02.20,09:30:31,37.759999999999997,38.5,1,6,12,'P',null,2022.02.20T14:30:31
A,2022.02.20,09:30:32,34.039999999999999,42.109999999999999,1,1,12,'W',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,37.759999999999997,38.5,1,5,12,'P',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.049999999999997,38.159999999999996,1,1,12,'T',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.060000000000002,38.109999999999999,3,6,12,'N',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.049999999999997,38.5,1,5,12,'T',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,37.600000000000001,38.5,5,5,12,'P',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.049999999999997,38.109999999999999,1,1,12,'T',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.060000000000002,38.25,3,1,12,'N',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.07,38.25,1,1,12,'N',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.07,38.14,1,6,12,'N',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.07,38.25,1,1,12,'N',null,2022.02.20T14:30:32
A,2022.02.20,09:30:32,38.07,38.200000000000002,1,2,12,'N',null,2022.02.20T14:30:32
A,2022.02.20,09:30:33,0,49.75,0,1,12,'M',null,2022.02.20T14:30:33
A,2022.02.20,09:30:33,36.549999999999997,39.64,40,20,12,'D',EDGX,2022.02.20T14:30:33
A,2022.02.20,09:30:33,36.549999999999997,39.64,40,20,12,'D',EDGA,2022.02.20T14:30:33
A,2022.02.20,09:30:34,38.07,38.109999999999999,1,1,12,'N',null,2022.02.20T14:30:34
A,2022.02.20,09:30:34,38.07,38.109999999999999,1,2,12,'N',null,2022.02.20T14:30:34
A,2022.02.20,09:30:34,36.579999999999998,38.490000000000002,21,1,12,'C',null,2022.02.20T14:30:34
A,2022.02.20,09:30:34,38.100000000000001,38.109999999999999,1,1,12,'N',null,2022.02.20T14:30:34
A,2022.02.20,09:30:34,37.600000000000001,38.490000000000002,5,1,12,'P',null,2022.02.20T14:30:34
A,2022.02.20,09:30:34,38.07,38.109999999999999,1,1,12,'N',null,2022.02.20T14:30:34
A,2022.02.20,09:30:34,36.549999999999997,39.530000000000001,40,20,12,'D',EDGX,2022.02.20T14:30:34
A,2022.02.20,09:30:35,36.549999999999997,39.530000000000001,40,20,12,'D',EDGA,2022.02.20T14:30:35
A,2022.02.20,09:30:36,36.549999999999997,39.530000000000001,40,40,12,'D',EDGX,2022.02.20T14:30:36
A,2022.02.20,09:30:36,36.549999999999997,39.530000000000001,40,40,12,'D',EDGA,2022.02.20T14:30:36
A,2022.02.20,09:30:37,38.079999999999998,38.109999999999999,3,1,12,'N',null,2022.02.20T14:30:37
A,2022.02.20,09:30:37,38.079999999999998,38.109999999999999,3,2,12,'N',null,2022.02.20T14:30:37
A,2022.02.20,09:30:37,38.079999999999998,38.109999999999999,4,2,12,'N',null,2022.02.20T14:30:37
A,2022.02.20,09:30:38,36.579999999999998,39.560000000000002,21,20,12,'C',null,2022.02.20T14:30:38
A,2022.02.20,09:30:38,38.07,38.109999999999999,1,1,12,'T',null,2022.02.20T14:30:38
A,2022.02.20,09:30:38,37.780000000000001,38.5,1,5,12,'P',null,2022.02.20T14:30:38
A,2022.02.20,09:30:38,37.969999999999998,38.21,1,1,12,'P',null,2022.02.20T14:30:38
A,2022.02.20,09:30:39,36.549999999999997,39.530000000000001,20,40,12,'D',EDGX,2022.02.20T14:30:39
A,2022.02.20,09:30:39,36.549999999999997,39.530000000000001,20,40,12,'D',EDGA,2022.02.20T14:30:39
A,2022.02.20,09:30:39,36.579999999999998,39.560000000000002,21,40,12,'C',null,2022.02.20T14:30:39
A,2022.02.20,09:30:40,36.579999999999998,39.560000000000002,41,40,12,'C',null,2022.02.20T14:30:40
A,2022.02.20,09:30:40,37.979999999999996,38.21,1,1,12,'P',null,2022.02.20T14:30:40
A,2022.02.20,09:30:40,36.659999999999996,39.560000000000002,20,40,12,'C',null,2022.02.20T14:30:40
A,2022.02.20,09:30:40,36.659999999999996,39.530000000000001,20,40,12,'D',EDGA,2022.02.20T14:30:40
A,2022.02.20,09:30:40,36.659999999999996,39.530000000000001,20,40,12,'D',EDGX,2022.02.20T14:30:40
A,2022.02.20,09:30:42,36.659999999999996,39.560000000000002,40,40,12,'C',null,2022.02.20T14:30:42
A,2022.02.20,09:30:42,36.659999999999996,39.530000000000001,40,40,12,'D',EDGX,2022.02.20T14:30:42
A,2022.02.20,09:30:42,36.659999999999996,39.530000000000001,40,40,12,'D',EDGA,2022.02.20T14:30:42
A,2022.02.20,09:30:49,36.659999999999996,39.560000000000002,40,20,12,'C',null,2022.02.20T14:30:49
A,2022.02.20,09:30:50,36.659999999999996,39.530000000000001,40,20,12,'C',null,2022.02.20T14:30:50
A,2022.02.20,09:30:50,36.659999999999996,39.450000000000002,40,20,12,'C',null,2022.02.20T14:30:50
A,2022.02.20,09:30:51,37.969999999999998,38.21,1,1,12,'P',null,2022.02.20T14:30:51
A,2022.02.20,09:30:52,36.659999999999996,39.450000000000002,40,40,12,'C',null,2022.02.20T14:30:52
A,2022.02.20,09:30:55,36.659999999999996,39.530000000000001,40,20,12,'D',EDGX,2022.02.20T14:30:55
A,2022.02.20,09:30:55,36.659999999999996,39.530000000000001,40,20,12,'D',EDGA,2022.02.20T14:30:55
A,2022.02.20,09:30:56,38.07,38.109999999999999,1,10,12,'T',null,2022.02.20T14:30:56
A,2022.02.20,09:30:56,37.969999999999998,38.200000000000002,1,9,12,'P',null,2022.02.20T14:30:56
A,2022.02.20,09:30:56,38.060000000000002,38.109999999999999,3,2,12,'N',null,2022.02.20T14:30:56
A,2022.02.20,09:30:56,37.969999999999998,38.109999999999999,1,2,12,'P',null,2022.02.20T14:30:56
A,2022.02.20,09:30:57,36.659999999999996,39.420000000000001,40,20,12,'D',EDGX,2022.02.20T14:30:57
A,2022.02.20,09:30:57,36.659999999999996,39.420000000000001,40,20,12,'D',EDGA,2022.02.20T14:30:57
A,2022.02.20,09:30:57,37.969999999999998,38.109999999999999,2,2,12,'P',null,2022.02.20T14:30:57
A,2022.02.20,09:30:57,38.07,38.100000000000001,1,9,12,'T',null,2022.02.20T14:30:57
A,2022.02.20,09:30:57,38.049999999999997,38.100000000000001,1,9,12,'T',null,2022.02.20T14:30:57
A,2022.02.20,09:30:57,38.079999999999998,38.109999999999999,3,2,12,'N',null,2022.02.20T14:30:57
A,2022.02.20,09:30:57,38.060000000000002,38.109999999999999,3,2,12,'N',null,2022.02.20T14:30:57
A,2022.02.20,09:30:58,38.07,38.109999999999999,3,2,12,'N',null,2022.02.20T14:30:58
A,2022.02.20,09:30:58,36.659999999999996,39.420000000000001,40,40,12,'D',EDGA,2022.02.20T14:30:58
A,2022.02.20,09:30:58,36.659999999999996,39.420000000000001,40,40,12,'D',EDGX,2022.02.20T14:30:58
A,2022.02.20,09:30:58,38.07,38.109999999999999,3,1,12,'N',null,2022.02.20T14:30:58
A,2022.02.20,09:30:58,38.07,38.109999999999999,4,1,12,'N',null,2022.02.20T14:30:58
A,2022.02.20,09:30:58,38.07,38.109999999999999,4,10,12,'N',null,2022.02.20T14:30:58
A,2022.02.20,09:30:58,38.07,38.100000000000001,4,1,12,'N',null,2022.02.20T14:30:58
A,2022.02.20,09:30:59,37.969999999999998,38.179999999999999,2,1,12,'P',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,36.659999999999996,39.450000000000002,20,40,12,'C',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,36.579999999999998,39.450000000000002,1,40,12,'C',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,36.579999999999998,39.450000000000002,1,20,12,'C',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,0,39.450000000000002,0,20,12,'C',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,0,39.530000000000001,0,20,12,'C',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,0,0,0,0,12,'C',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,38.060000000000002,38.100000000000001,3,1,12,'N',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,36.659999999999996,0,40,0,12,'I',null,2022.02.20T14:30:59
A,2022.02.20,09:30:59,36.659999999999996,39.450000000000002,40,40,12,'I',null,2022.02.20T14:30:59
A,2022.02.20,09:31:00,38.060000000000002,38.100000000000001,3,10,12,'N',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,38.07,38.100000000000001,3,10,12,'N',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,38.049999999999997,38.100000000000001,1,18,12,'T',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,37.969999999999998,38.170000000000001,2,2,12,'P',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,38.07,38.100000000000001,4,10,12,'N',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,38.049999999999997,38.100000000000001,1,27,12,'T',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,37.969999999999998,38.100000000000001,2,2,12,'P',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,38.079999999999998,38.100000000000001,1,10,12,'N',null,2022.02.20T14:31:00
A,2022.02.20,09:31:00,38.079999999999998,38.100000000000001,1,9,12,'N',null,2022.02.20T14:31:00
A,2022.02.20,09:31:01,38.049999999999997,38.090000000000003,1,1,12,'T',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.07,38.100000000000001,4,9,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.07,38.100000000000001,2,9,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.07,38.100000000000001,1,9,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.07,38.100000000000001,1,3,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.079999999999998,38.100000000000001,1,3,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.049999999999997,38.079999999999998,1,9,12,'T',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.07,38.100000000000001,1,3,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.07,38.100000000000001,2,3,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.07,38.100000000000001,1,3,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:01,38.060000000000002,38.100000000000001,4,3,12,'N',null,2022.02.20T14:31:01
A,2022.02.20,09:31:02,38.07,38.100000000000001,1,3,12,'N',null,2022.02.20T14:31:02
A,2022.02.20,09:31:02,38.060000000000002,38.07,4,1,12,'N',null,2022.02.20T14:31:02
A,2022.02.20,09:31:02,38.060000000000002,38.100000000000001,4,3,12,'N',null,2022.02.20T14:31:02
A,2022.02.20,09:31:02,38.07,38.100000000000001,1,3,12,'N',null,2022.02.20T14:31:02
A,2022.02.20,09:31:02,38.07,38.079999999999998,1,9,12,'N',null,2022.02.20T14:31:02
A,2022.02.20,09:31:02,38.060000000000002,38.07,4,1,12,'N',null,2022.02.20T14:31:02
A,2022.02.20,09:31:02,38.060000000000002,38.07,6,1,12,'N',null,2022.02.20T14:31:02
A,2022.02.20,09:31:03,38.060000000000002,38.07,6,9,12,'N',null,2022.02.20T14:31:03
A,2022.02.20,09:31:03,38.060000000000002,38.07,4,9,12,'N',null,2022.02.20T14:31:03
A,2022.02.20,09:31:03,38.060000000000002,38.07,4,18,12,'N',null,2022.02.20T14:31:03
A,2022.02.20,09:31:03,38.060000000000002,38.07,2,18,12,'N',null,2022.02.20T14:31:03
A,2022.02.20,09:31:03,37.969999999999998,38.07,2,2,12,'P',null,2022.02.20T14:31:03
A,2022.02.20,09:31:04,38.049999999999997,38.07,1,1,12,'T',null,2022.02.20T14:31:04
A,2022.02.20,09:31:04,37.969999999999998,38.07,2,3,12,'P',null,2022.02.20T14:31:04
A,2022.02.20,09:31:04,36.659999999999996,38.07,40,1,12,'I',null,2022.02.20T14:31:04
A,2022.02.20,09:31:04,38.049999999999997,38.07,3,18,12,'N',null,2022.02.20T14:31:04
A,2022.02.20,09:31:04,38.049999999999997,38.07,1,2,12,'T',null,2022.02.20T14:31:04
A,2022.02.20,09:31:04,38.049999999999997,38.07,3,19,12,'N',null,2022.02.20T14:31:04
A,2022.02.20,09:31:04,38.049999999999997,38.07,1,5,12,'T',null,2022.02.20T14:31:04
A,2022.02.20,09:31:04,38.049999999999997,38.07,1,8,12,'T',null,2022.02.20T14:31:04
A,2022.02.20,09:31:05,38.049999999999997,38.07,4,19,12,'N',null,2022.02.20T14:31:05
A,2022.02.20,09:31:06,36.659999999999996,38.07,20,1,12,'I',null,2022.02.20T14:31:06
A,2022.02.20,09:31:06,36.659999999999996,39.420000000000001,20,40,12,'D',EDGA,2022.02.20T14:31:06
A,2022.02.20,09:31:06,36.659999999999996,39.420000000000001,20,40,12,'D',EDGX,2022.02.20T14:31:06
A,2022.02.20,09:31:06,38.049999999999997,38.07,1,5,12,'T',null,2022.02.20T14:31:06
A,2022.02.20,09:31:06,38.049999999999997,38.07,1,2,12,'T',null,2022.02.20T14:31:06
A,2022.02.20,09:31:06,36.859999999999999,39.420000000000001,2,40,12,'D',EDGX,2022.02.20T14:31:06
A,2022.02.20,09:31:06,36.859999999999999,38.25,2,1,12,'D',EDGX,2022.02.20T14:31:06
A,2022.02.20,09:31:07,38.049999999999997,38.07,4,1,12,'N',null,2022.02.20T14:31:07
A,2022.02.20,09:31:07,36.659999999999996,39.450000000000002,20,40,12,'I',null,2022.02.20T14:31:07
A,2022.02.20,09:31:07,37.969999999999998,38.079999999999998,2,2,12,'P',null,2022.02.20T14:31:07
A,2022.02.20,09:31:07,38.049999999999997,38.079999999999998,1,18,12,'T',null,2022.02.20T14:31:07
A,2022.02.20,09:31:07,38.049999999999997,38.07,1,1,12,'T',null,2022.02.20T14:31:07
A,2022.02.20,09:31:07,38.049999999999997,38.079999999999998,4,18,12,'N',null,2022.02.20T14:31:07
A,2022.02.20,09:31:07,36.700000000000002,39.450000000000002,20,40,12,'I',null,2022.02.20T14:31:07
A,2022.02.20,09:31:07,36.780000000000001,39.450000000000002,20,40,12,'I',null,2022.02.20T14:31:07
A,2022.02.20,09:31:08,36.780000000000001,39.420000000000001,20,40,12,'D',EDGA,2022.02.20T14:31:08
A,2022.02.20,09:31:08,38.049999999999997,38.079999999999998,1,18,12,'T',null,2022.02.20T14:31:08
A,2022.02.20,09:31:08,37.969999999999998,38.090000000000003,2,2,12,'P',null,2022.02.20T14:31:08
A,2022.02.20,09:31:08,38.07,38.079999999999998,5,18,12,'N',null,2022.02.20T14:31:08
A,2022.02.20,09:31:08,36.780000000000001,39.450000000000002,40,40,12,'I',null,2022.02.20T14:31:08
A,2022.02.20,09:31:09,38.07,38.079999999999998,3,18,12,'N',null,2022.02.20T14:31:09
A,2022.02.20,09:31:09,36.780000000000001,39.420000000000001,40,40,12,'D',EDGA,2022.02.20T14:31:09
A,2022.02.20,09:31:10,38.07,38.079999999999998,4,18,12,'N',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.049999999999997,38.079999999999998,1,9,12,'T',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.049999999999997,38.079999999999998,1,6,12,'T',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.049999999999997,38.079999999999998,1,3,12,'T',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.049999999999997,38.109999999999999,1,1,12,'T',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.07,38.079999999999998,1,18,12,'N',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,37.969999999999998,38.189999999999997,2,1,12,'P',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.07,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.049999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,37.299999999999997,39.049999999999997,3,25,12,'P',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,36.780000000000001,39.450000000000002,40,40,12,'I',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.049999999999997,39.049999999999997,1,25,12,'P',null,2022.02.20T14:31:10
A,2022.02.20,09:31:10,38.07,38.109999999999999,1,1,12,'N',null,2022.02.20T14:31:10
A,2022.02.20,09:31:11,38.049999999999997,38.079999999999998,1,1,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,37.299999999999997,39.049999999999997,3,25,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,37.969999999999998,38.159999999999996,1,1,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,39.049999999999997,1,25,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,39.049999999999997,2,25,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,38.130000000000002,2,13,12,'N',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,38.130000000000002,2,2,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.21,1,1,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,38.21,1,1,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,36.780000000000001,39.450000000000002,40,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.21,1,1,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.060000000000002,38.21,1,1,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,38.130000000000002,1,2,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.049999999999997,1,25,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,36.780000000000001,39.450000000000002,40,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.060000000000002,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.060000000000002,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.049999999999997,1,25,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.060000000000002,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.060000000000002,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,38.649999999999998,1,5,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.049999999999997,2,25,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.060000000000002,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.060000000000002,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,36.780000000000001,39.450000000000002,40,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.07,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.07,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,39.450000000000002,1,40,12,'I',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.119999999999997,38.469999999999998,1,2,12,'P',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.079999999999998,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
A,2022.02.20,09:31:11,38.049999999999997,38.179999999999999,1,3,12,'T',null,2022.02.20T14:31:11
